Text,Label
Gola ženska je oropala banko in nobeden se ni mogel spomniti njenega obraza !!!  😂🤣😂🤣😝 https://t.co/IdlcTrTnrI,0
"@Petrasa1 @Alex4aleksandra Evtanazijo si lahko privoščijo samo bogati.. 13.000,00 € za pomoč pri samomoru...,absurd",0
Bombniki pristjajo na letaliscu Sentvid pri Sticni! ✈️✈️✈️🙏🙌 https://t.co/pprqTALuZB,0
"@peterjancic Škoda, da se ne da klikniti in povečati graf, ker se ga ne vidi najbolje.",0
"Mimogrede: razmerje v številu protestnikov: v Budimpešti cca 8000, samo v Parizu cca 50.000, po celi Franciji več kot 100 tisoč.",0
"@AnkaLesar Citiram: “Temnopolti(vstavi šport), umetnik, znanstvenik etc. judovskega porekla... Za bruhat.",0
Janševa vlada ignorirala Dežmanovo pobudo za preselitev komunističnih skulptur v spominski park  - https://t.co/uq6QIbKTF9,0
"@VerdenikAles @sarecmarjan Vračamo se v čase, ko so priučeni šlosarji imeli oblast.",0
"@mclion Res je, še vedno namreč masturbiram na mamo iz Simobilove reklame ""Halo, Nina"".",0
"@ATBeatris @StojanPovh @MiranMiran68 @tomltoml @vinkovasle1 @Pika_So Žalostno, da se tisti, ki ste na isti strani, medsebojno blokirate.",0
Morje in sonce in dopust-imo si biti:-) #martinafurlan #dopusti_si #morje #energijasonca https://t.co/QBHagmwvkb,0
"Gremo znova... z isto zakonodajo, po istem volilnem sistemu. In bomo na istem, kot smo bili. V stilu pregovora: ""mnogo babic, kilavo dete"".",0
"@romunov To so ble urbane legende, ko sem bil jaz mali. Smo se jih mogli pazit v gozdu, so nam na glavo skakali. 🙂",0
"@gregorKita @Fitzroy1985 @SpletnaMladina @gregarepovz Vem to ja, kaj pa porabljena elektrika za vsako transakcijo?",0
"@novax81 @gromska_strela To ne, ampak nefiltrirano pivo pijem shaken not stirred.",0
"Dan ali dva uležane filane paprike so velik boljše kot frišn kuhane. Mislim, da se #teamfilanapaprika strinja.",0
"Številke so neizprosne: V Evropi kristjani umirajo hitreje kot se rojevajo, ravno nasprotno pa neverni in muslimani https://t.co/JJJhumDbjG",0
Kriminalu ni videti konca: Ilegalci v Prečni ponoči ukradli avto https://t.co/mFB8uL9gk4 via @Nova24TV,0
@cesenj @FranciDonko Vse najboljše ter še mnogo preplavanih in prevoženih kilometrov!,0
"@MatevzNovak @ciro_ciril @MarjanSarec Vsak gleda svojo rit. Nič novega, ne takrat ne danes.",0
"@MORiS4ever @ribicm Spet polno netočnosti. Francozi so potolkli  vsaj 12000 izdajalcev,",0
"Obramb ni, FIBA sodniki pa katastrofa! Kaki polčas! #EuroBasket2017 #mojtim @kzs_si",0
"Ko ti zavarovalnica reče, da gre za dejanje boga, greš po odškodnino k njegovim predstavnikom 😁 https://t.co/xA3h7dp0cr",0
"@lednikow Arbitraža, gostilne, kaj je sledeče? Če jih še v košarki bo hudo. :P",0
"@BozoPredalic Pravim, da ne gre mešat teh zadev tukaj in strelskih pohodov v zda. Oboje je jeba",0
"@dusankocevar1 Drugac sm, sam dons sm za rdece, pa jutri tud za rdece, ce bojo Anglezi imeli rdece drese😄",0
"Janša: SDS so bo ves čas borila proti monopolom, pragmatizma tu ne bo uklonila, SDS se bo ves čas borila na tej fronti.",0
Priča: Oče koroških dečkov je bil odpuščen zaradi nasilja nad ženskami https://t.co/Ni8t61z1ke https://t.co/jPe6XI7Bw6,0
"Birokratske zablode, ki so avtobusne prevoze pripeljale v kaos #SiolNEWS https://t.co/knFKrbN2By",0
"FBI v svojih dokumentih ANTIFA že spremlja kot teroristično organizacijo in FBI večinoma ve, kaj dela... https://t.co/2aTQq82Hrx",0
"Hmmm...slikca je še kar lepa; še dobro, da gre vse na 'fotko'...S številko 100, pa izgleda, ko, da jo je napadel 'skorbut'... pešpolkpress",0
"Nekako naštudiran overclocing in crackanje graf, da ne bom drugim plačeval vzdrževanje. Next stage: Minerstat. #cryptomining",0
"Kot kaže so slovenski rokometaši v bazi v Zrečah pozabili drese, tako da bodo proti Srbiji odigrali v improviziranih dresih..#rokomet",0
"@petrasovdat To pomeni,da vsak nekaj dobi in nekaj pridobi.Mediator edini dobi.",0
"nalepila vse obrobe okrok oken, zakitala pri steklu. zatesnila spodaj s kartoni. upam, da bo zdaj kaj topleje",0
kdaj boste pa komunisti nazaj postavili cerkve in gradove ki ste jih med 2WW vojno in po njej požgali in porušili https://t.co/6VCBP0DdU3,0
"@SiolNEWS Z zanimanjem bom opazoval, če vam bo modri zavarovalničar priskrbel kaj umazanije tudi o njem.",0
@armeni_janez @cikibucka Da vidimo kaj jih bolj moti. Radarji ali     minareti...,0
"@Medeja_7 @LajnarEU @strankaSDS Zadetek v črno!!!!!!!!!!!!!!!!!!!!!!  Ali pa taki, ki niti ne vedo, da volitve sploh obstojajo.",0
@RobertHrovat @BozoPredalic @NovaSlovenija Tu pa lahko NSi mirno nadomestite z SDS.,0
"@KatarinaJenko ena manjka, ker je stara gospa in ne more več tkole skakat. https://t.co/un2VLFtgwE",0
"@petrasovdat Noro, res. Sedaj pa gradijo 100% varno kanalizacijo čez vodno zajetje.. Gosposvetska je sramota.",0
@razkurjeni @RomanJakic @StrankaSAB Levičarji vedno poskrbijo zase in samo zase.,0
"Na parkirišču ob  gospodarcu podirajo tisti 2 drevesi, pod katerima poleti vsi parkiramo. Sad panda.",0
@Mendijkendij Word! @trip_ @silvoslaf Lahko bi blo ful hujš. Js sm navdušen kako jim ratuje kondenzirat. Je pa res da hitro mine. :(,0
Mreža MaMa danes na usposablanju v sklopu projekta MLADIM - Medvrstniško informiranje v Celjskem Mladinskem Centru! https://t.co/GAMwgmj6vk,0
"Da se dobro stuširajo preden gredo v bazen in, da si umijejo noge in zobe!!! 😉 https://t.co/e6Z5HaBT2W",0
Bolj skromen odziv na poziv za prijavo oddajanja nepremičnin turistom https://t.co/cnwQLOpUsw,0
@JozeBiscak @Demokracija1 Demokracija me bo čakala v nabiralniku!  Po napovedniku sodeč bo vrelo vroča! Nič kislih kumaric.😀,0
@DrMatoR Baje so se potem hudo steple. Mirit so jih prišli mirovniki s Povšetove. #hudooo,0
"Le kje ste sedaj ""pametnjakoviči"" inmedijski politični ANALFABETI ko v Barceloni protestira PROTI odcepitvi več stotisoč in to KULTURNO ter",0
Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/VL8Vbwgdwd,0
@miro5ek @Delo ... vsi do zadnjega so ljubitelji rdeče ruske komunistične zvezde,0
"@janez_tomazic @surfon Ja,tako kot bi si sami plačali penzijo in zdravstveno zavarovanje, ane?",0
naravno pravo veli da je vsak brglezomrznež izdajalec(slovenski pregovor) https://t.co/qbHCxKpuOr,0
"Ker so šišenski medvedi prespali tradicionalni slovenski zajtrk, so si privoščili netradicionalno slovensko večerjo. https://t.co/1wdZa4icsb",0
Naš mali Bogec pa večerja raznjice. Tako mi je povedala. Srček mali zlati.....,0
Utrinek ujet na 2469 metrih nad morsko gladino pri telekomunikacijski postaji na norveškem Gøldhopingenu. https://t.co/5O0yOicRjf,0
"@24ur_com SMC  poslance je potrebno cepiti proti kilometrini in https://t.co/4NYT8zMcEo ,še marsikaj bi se našlo !!!",0
Prov drugic v lajfu so me vrgl iz restavracije ker sem hotu vstopit v slapah ...mamu jim spalim hohstaplersko,0
"Diši po novem škandalu: neverjetno, kaj si je privoščil ameriški sodnik https://t.co/pI7wgf7cte",0
"Poslavlja se igralec, ki je že zdaj legenda. Mile Simeunovič je prav gotovo najboljši igralec futsala vseh časov... https://t.co/uo3XmPgSGg",0
@nejkom @leaathenatabako Stripi pa od filmov; v bistvu so bli to prvi videoprojektorji.,0
@tradicijaslo In kaj ste hoteli povedati? Da znate vstavljari linke na TW? Ker klip je butast.,0
"@MartaPika1 @BojanPozar @SuzanaP24ur @24UR @TjasaSlokar @spletnapolicija Ma pihneš, pa bo imel polne hlače.",0
Živci napeti kot štrumpantle: To vijoličastim nocoj napovedujejo naši znani https://t.co/VWCuaqJaot,0
In zdej se združijo @sarecmarjan @PocivalsekZ in @APivec in imajo 25+%. #simplkopasulj,0
@lenci53 Samo za primer: dopolnilno zavarovanje krije 90 % vseh stroškov za zdravila z vmesne liste.,0
"@petrasovdat @MSarlah @butalskipolicaj Emancipacija terja žrtve, gdč. Petra.🤣",0
Motoristi so še na cestah! Dajte 2x pogledat in rešite življenje. Danes so se poslovili trije motoristi. ☹️,0
"Bravo! Res je v dezelah z odl pitno vodo neumnost kupovati ustekleniceno! RT ""@HBuljubasic: Voda s porukom! http://t.co/53dGXZ4Oh4""",0
"@Bojana61654450 @ErikaPlaninsec Afežejke smo, ali pa tercialke, nevem kako to gre skupaj, gotovo tega niti mogočni Toml ne ve",0
"@RagnarBelial @had To za ""naj"" je verjetno nehvaležna oznaka za jo postavit...ampak mislim, da jih brez sramu postavljajo ob bok primatom.",0
Spet trte so rodile kozarec zase vzdignimo Prost ko je bil očakov naprej naj bo Slovencev dom; da rojak prost bo vsak sinov sloveče matere,0
"@karolina83 O nisem ti fous! Niso lih časi za iskanje nepremičnin 🙄 sosed pri nas prodaja, samo je čisto precenil",0
@zasledovalec70 Hvala. Ja slastni. Ampak abeceda me pa muči. Spet sem čudno napisala.,0
@MazzoVanKlein @Jure_Bajic ah saj pozabu da #kontinentalc pa še ablančan povrh.😜 Bajic not included,0
"@hrastelj @nadkaku Upam da se tako uredi, da še mi pridemo takrat gor. To bi bilo dobro, bo tak šunder, da ves šoder odnese.😁",0
"@JelenaJal @EPameten @marijanli Žvižgali so,ker so pozabili da so njihovi maturantski časi že davno mimo",0
"21-letnica po treh nočeh umrla v ""koči za menstruacijo"" https://t.co/sZ2CWbLoPt",0
@LidijaVidmar Pol sem pa jaz neroda od nerod. Še po mojih fantovsko urejenih nohtih se usekam počez čez noht...Al pa imam predobre nože...,0
"@BozoPredalic A ste malo v zmoti.......pitna voda je vedno čista, če ni čista ni pitna. Fantje in deklice ne pretiravajte.",0
Balotelli pohvalil delo Mancinija #fuzbal #nogomet #ligaprvakov - http://t.co/efpe3Obcff,0
"@mclion Pa, večino časa je čisto super.  Samo dolg dan je, pa bi raje doma crkljala svoje dete, ki ga trebušček boli.",0
"@Blaziek zena prodaja. Numizmaticno drustvo (forum) pravi, da naj bi blo vec kot 300€.",0
@NejkoWejko Prejle sem se priklatila domov in se preobula v moje tople copate. Tako fajn je bilo :),0
"@si_supervizor Ne vem zakaj jih komiji ne pripeljete v DZ, tako,  kot ste muslimanskega bricota?",0
@anitandrensek Iskana roba Se tega popalijo pa si bos zazelela drugo firmo 😏,0
@BritainFirstHQ @lucijausaj ko lokalno prebivalstvo ni atomizirano in prestrašeno se zlahka obrani nespoštljivih pritepencev.,0
@Miha_Senica @BKrizar @Libertarec Konservativni pogled na svet ni izpeljan iz kratkega seznama intelektualno domišljenih aksiomov.,0
"@leaathenatabako A smo za to, da si nagajamo, ali si lajšamo tegobice? To drugo.",0
Volilna udeležba v mojem becirku pol ure nazaj: dve ženski v trenirki. Pejte fakin volt.,0
"@KovacRebeka @lucijausaj Da se komentatorji in analitiki iste oddaje med seboj blokirajo na tw, se mi pa zdi malo mimo.",0
@petrasovdat Jaz sem tega trpljenja danes že odrešen. Cunje so že oprane (splaknjene) in posušene v sušilcu.,0
Vklop v skladišče #hisapisanihspominov #depo #behindthescenes https://t.co/7NAk2e2Ywm,0
@jezandr4 @SlovenijaVsrcu za samo 8 tavžnt glasov ne rabite sedaj SDS krivit.,0
Vedno pride prav: 25 načinov za zavajanje javnosti ;) https://t.co/vmucHKmwu9  #komunikacija #manipulacija,0
Kako dolgo še? ... @SamoFakin kdaj boljše upravljanje bolnišnic? ...#BV  Naj že nekdo stisne gumb #reset https://t.co/2yy0UMMxut,0
Marelice: eden najbolj zdravih poletnih sadežev https://t.co/Ngy7lgei1I https://t.co/NJw5fUq5tE,0
"@Nova24TV kaj zdaj: specialne ali posebne enote? eno so specialci, drugo so ""riot control"" enote. Precej razlike.",0
"Punci se zmešal, namesto pik in vejic uporablja besedno zvezo ""fakin pizda"" 🙀",0
Kako ošiliti svinčnik v letu 2018? S pomočjo vrtalnega stroja … https://t.co/aOqiTNS02q via @had,0
"@EPameten Če bi glede tega sam imel kako besedo, bi zapovedal žrebanje in končal za cirkus.",0
"@primozbrvar Nipketa sma zamudla, sem mislu prit gor še na klobaso in en pir sam sem zjeban u 3pm. Mali bi pa še dve partiji odigral 😉",0
"Ampak najbolj pozitivni presenečenji, sta pa, po mojem skromnem mnenju, Kamnik in predvsem Radenci.",0
"@mojcav1 @Nova24TV Ja, tole sem danes spremljala na Nova24. Nisem mogla verjeti, kaj slišim!",0
V soboto je naš ECI igral BINGO na InCastri! :) Samo malo mu je manjkalo do zmage... #ecikliraj https://t.co/V4IP741WvW,0
Unicef: V Jemnu več kot sedem milijonov otrok ogroža lakota https://t.co/AOIGBahpQq,0
Veselo na Družinskem dnevu - odbojki na mivki sta se pridružila tudi poslanca v DZ RS @AlenkaJerajSDS in @FranciKepa https://t.co/Xwkk37CvLh,0
Mauerjev vrt je eden najboljših v Evropi! #novitednik https://t.co/47s62b2Zui,0
@bostjanperne @UrosEsih ...Kdorkoli uporablja znake ali poveličuje naciste ali sodelavce nacistov mu grozi do 10 let zapora! 2/2  Bong,0
"@Tadej243 @simon_kuzma Redkokatere marmelade vzdržijo ne več kot 2-3leta Mi smo stare metali stran za umrlimi,ki so jih imeli preko 8 let",0
"Še enkrat, Slovenska vojska nima kaj iskati v #Irak-u!  ""Slovenski vojaki po napadu Irana zapuščajo #Erbil"" https://t.co/ja8Hw84A6E #Iran",0
"@KatarinaDbr @jkmcnk Pardon, sumo borci so kjut. Za doma jih sicer glih ne priporočam. https://t.co/cI11jq6nkn",0
Potrebuješ nov tv? Oglasi se na naši Facebook strani in sodeluj v nagradni igri! Klik ➡️ https://t.co/MsjQYx45cv https://t.co/V2FZiKtGZk,0
"@OompaLuumpa Tihbod. Pol, ko se nekako sprijazniš, da ti bo budilka dirigirala urnik, te začne pa pes sredi noči budit, da mora it srat ;)",0
Leta 1943 je za skoraj dva meseca na večjem osvobojenem ozemlju okoli Kobarida nastal t. i. Kobariška republika. https://t.co/P8IChYExoO,0
"Očitno se vračajo svinčeni časi,kjer privatna lastnina in razmišljanje s svojo glavo pomenita državnega sovražnika številka1.",0
"@jezikach ...na žalost je to fotkano zato, da se Murgle smejejo...vsem nam...",0
"@madandbrilliant Pejd naslednjič z mano, js ji ne upam téga v faco. Ko se obrijem, greva novo vozniško narest.",0
@BenRdeci @Mateja13152294 Politikom bi morali to funkcijo blokade prepovedati.Kritika spada zraven.,0
Točno opoldan ministrica za delo razkriva novo višino minimalne plače. Neuradno gre za 4.7% zvišanje.,0
"Vsi vi, k si z avtomobilskega stekla spraskate dve elipsi v velikosti vaših oči, smrtonosni ste.",0
"@petrasovdat Butasto - plavajoči hotel naredi škode za 21000 Passatov! Podoben ukrep, kot plačljive vrečke!",0
"@O_Suzana Saj veš, žvečilni Orbit airwaves črni, imajo povsem enak okus ko plombobacač, Bronhi.",0
"@Rok_Novak In če še tam ne moreš, vzameš helikopter in vzletiš. Po moje bo Šarec vzel slednje.",0
"Skrajni čas je, da si kupim lopato. #čistalopata #gajbicaiščedom https://t.co/g9IVsguXBD",0
"@MitjaIrsic Kozarec je lahko napol poln ali napol prazen, odvisno od zornega kota.",0
Zdravljenje z roflumilastom zmanjša pojavnost akutnega poslabšanja KOPB pri ogroženih bolnikih - http://t.co/RZPs7uFfgE,0
"@petra_jansa Najprej bom do konca obesil zavese! Podnajemnika sem izselil, kuža ne doseže karnise, tako, da ni drugega. potem pa za mizo!",0
#LetalisceTrst odpovedani leti @Ryanair za Rim in @lufthansa za Munchen. #javniprevoz @AEROPORTOTRS https://t.co/tdZstlESVM,0
Proti krutosti tihotapljenja migrantov in trgovine z ljudmi - https://t.co/tQLrPS90tq,0
Gorenjec ponoči s kolesom naletel na mačko in se v padcu grdo poškodoval https://t.co/Jpwhm5qfX8 https://t.co/jdik8wV1aw,0
"@leaathenatabako @Mlinar72 Mah. To je isto kot cepljenje. Vsi pametni. Potem pa,ko je frka bi pa  z zlatom plačevali.",0
"Take butaste obtožbe, ki jih sproducirajo provokatorji, preusmerjajo pozornost z resnih tem in vprašanj. Pa sej je itak šarada",0
@BCestnik Čudovite fotografije posvetne ikonografije slik..pa nek primitivizem skruni ta umetnostni izraz bogoslužja .,0
"@hrastelj Lej, očitno gre za električno napeljavo iz 12. stoletja, pa takrat  niso še poznali ziherungov.",0
Gasilci na severovzhodu države so imeli ponoči polne roke dela. https://t.co/7ykOspvvnR,0
Retardiranci! RT @praprotnix: In sporočilo NLB v teh časih? Varčevanje še nikoli ni bilo tako preprosto. http://t.co/HNvSL9qW,0
"Ne spreglejte dražb v juniju! Naprodaj so stanovanja, hiše, apartmaji, gostilna, otroški vozički https://t.co/eir9gT3HE2",0
"@majsanom @jkmcnk @vmatijevec Potem sem jaz še kako kvalificiran, sam ne vem, a jim nuca bližajoči balast?",0
"@BigWhale @AlanOrlic @lowk3y @abejz_no Menda pa je MR mozganov najstnika zgleda tako kot,  MR poškodovanih mozganov.",0
"[VIDEO VABILO NA RAZSTAVO] Kaj naj rečem? Nč, poglejte, pa pridte. Pa dejte še mal delit. Več nas bo, bolj bo... https://t.co/S0Yast03FE",0
"@Boris_Veliki Jaz sem na kralji ulice napisala: 'Zjutraj, ko se zbudim, si pod rdečo zastavo prižgem cigareto...' Sem mislila komunistično.",0
"@jkmcnk @fitnesmen @24ur_com To je dobesedno edina stvar, ki jo razlikuje od drugih nagic. https://t.co/nG26VgRgUP",0
"Oddih v Sporthotel Frühauf 4* neposredno na smučišču!!! Že od 186,90 € za 2x nočitev s polnim penzionom in... https://t.co/zwDiQ949Nu",0
Na ajdovski Občini razmišljajo o subvencioniranju stroškov sterilizacije mačk in psov. https://t.co/RFX9oQqjs7,0
"Niti levo niti desno, ampak po resnici. Nova24TV začenja z novo programsko shemo https://t.co/PhjZwkv7K4 via @Nova24TV",0
"December bo kmalu tukaj in čas nas bo hitro pripeljal do konca leta in enega najpomembnejših mož v letu, Božička... https://t.co/m79n0UkeEs",0
"@EPameten Vzemi raje kramp pa pejt delat, kaj pametnega, če si edini pameten.",0
@BozoPredalic Schengenska meja na bosanski meji koristna? A migranti so pa padalci in priletijo iz Bosne direkt do Slovenije?,0
"@AntonPeinkiher @Fitzroy1985 Slovenska vojska lahko z orožjem po gozdu hodi, Šiškova varda pa ne sme. Tako preprosto je to.",0
"@Moj_ca Ali pa tecejo pred tabo v shrambo, kjer je hrana.  In strmijo nepremicno v vrata,  ce so ta zaprta.",0
Kozmodrom #Trbovlje Vse pripravljeno na novo izstrelitev ... https://t.co/TBrqAGHx42,0
@tolemamo @NovaSlovenija @MatejTonin jao .....ni bicikla prislonit a kaj še kaj drugega hahahahah,0
"Plavam po mraku nazaj na obalo. S pomola kriči prestrašeno mala: Oči, ogromna riba!! 😂🤣 *oči umrl od smeha #jezero https://t.co/eKQOq8WjNE",0
"POZOR !!!  Če peljete iz smeri Trzina, kjer je OMEJITEV 40 proti centru Domžal, je tam pri avtoservisu Uroš Maček s. p. radarska kontrola.",0
Odlično 4. mesto Alena Kobilice na EP v paratriatlonu! - https://t.co/zp5fgtNIQH - via @prijavim_se https://t.co/75c3JVKJuf,0
"@leaathenatabako To pride pa gre, pikapolonce pa ne grejo tako rade same ven",0
@OranjeSwaeltjie @drvoDR @BrankoGrims1 To velja samo za moške posiljevalce 🤣🤣🤣. A ženske migrantke tudi posiljujejo slovenske fante 😉,0
@ellasellamaana @Druga_mladost Zdej pa ze ohka kak pircek spijeva 😋 Po kafet me šraufa 🤣,0
"PRENOS V ŽIVO: Vzajemna draži: za dopolnilno zavarovanje 3,7 evra več https://t.co/nuOQQOdBKa",0
@leaathenatabako @CrtSeusek Aaaaa jaaaaaaa pol pa vse ok.  Malo zafuzlal gos doktor 🤣,0
"Moja sestra, ki živi v Nemčiji je spet na obisku. Oprane možgane počasi tajam. Težko delo.",0
@KatarinaJenko Ker so na begu in se niso razstrelili v samomorilskem napadu. 😂,0
"@AnaZagozen @hladnikp @Max970 Ni važno kdo je, važno je z vsemi sredstvi uničiti produktivni del družbe",0
"@petrasovdat @praprotnix ZIRS spremlja tudi prodajo zdravil prek spleta, vendar so problem tuje spletne strani, kar je nemogoce nadzirati.",0
@MikeDjomba @hajdyXP @mamin_lan @AljosaCankar @JureBohoric frizer Stevo športni direktor...,0
"Mi fotr pove, da se je v desetih mesecih zredil za 5 kg. Ja, tko je to pol, ko greš v penzjon in se nehaš sekirat.",0
"Twiterašice, ve katera za kakšno trgovino, kjer ti  prodajalka lahko izmeri obseg prsi in ti pove/priporoči pravo število modrca?",0
FESTIVAL EXIT polni trdnjavo: Od grammy nagrajencev do mojstrov nalezljivih uspešnic! - overdose.si https://t.co/uKQAN8CzX8,0
"@MarkoPavlisic Če boš tole uro za eno uro prestavil, se boš pa mal namatral ;)",0
Zgodilo se je zjutraj: Le streljaj od Ljubljane medved napadel 80-letno žensko in jo poškodoval! https://t.co/wuWyQ1kYAv via @Nova24TV,0
"@loudandwicked Ne govori. Katastrofa. 101 model, ampak vsi z zavihanim robom pa končajo se nad koleni. WTF?!",0
"Kadrovanje v NLB-ju: še en primer ""pajdaškega kapitalizma"" https://t.co/ymrxW3UaCM",0
"Zdrav zajtrk, jogurt in banana. 15 minut kasneje, krof.  Od športa pa odlično prakticiram gledanje košarke iz balkona.",0
@OnlineMagazin @Alex4Aleksandra OMG ta je extrem. Po mojem gre za bolezen ne vem imena. Psihijatrija se bo gotovo kaj pogruntala.,0
"@andrazk @failedguidedog Avtopralnica Vulpra, Trzin. Top. Je pa nujno se vnaprej naročit.",0
"@AlanOrlic Med drugim se premakne celotna plačna piramida, na koncu je to lahko velika obremenitev za delodajalca.",0
"@komunistickizl Pa tukaj se še vedno strelja - samo ne ljudi, hvala bogu...Tukaj je eno pomembnejših strelišč SV pa tudi testni poligon...",0
Kar špilajte se še naprej....bumerang vedno prileti nazaj!! https://t.co/Ud2fyqjmWj,0
@JakaDolinar2 @GoranBracic @tomicvioleta @strankalevica Kaj imaš pa ti za ene fensi črke ?!,0
"@Bodem43 Ko je deževalo smo fusbal nabijali, da je blo veselje, kaj pa tile mladi?",0
"@GPreac Brez EU bo hudo. Zato je ustanovljena, da prepreči nove Evropske katastrofe.",0
"@JazbarMatjaz @24ur_com Zmrznila baterija. Sej še piha, bom šel še enkrat danes, pokličem Pop da pridejo snemat",0
@juremes To je samo akcija-reakcija. Včeraj so s podobo idejo streljali na VP iz desne.,0
"@PopitFrance France Popit me je začel sledit. Samo to mi ne rečt, da so ga odkopali, ker ji, je zmanjkalo novih obrazov.",0
Več kot pol Slovenije pokrivajo gozdovi. Seveda pa  fascinirajo oblečene iverke iz uvoženega templja,0
Edinost sreča sprava prijatlji vince nam sladko Ljubezni domačije vsi naj si v roke sežejo da rojak vse skrbi ko pred spet naša bosta last,0
@JozeBizjak @yronladi Največ jih je bilo v prvotni SDZ... vendar smo se jih - kot Narodni demokrati - tudi prvi znebili!,0
@kizidor Pa ko grem na pošto izpolnjevat loterijske listke in kupit piškote - ljudje pa pakete dvigujejo. Grozno.,0
Tole. Pa paradajzevi češnjevci (slaba ideja) in paprike na črno. Ni vse na sliki. Njama. Kao. https://t.co/EgttTSMV0m,0
"@zaslovenijo2 Našemu Janšatu splih ni treba kontrirati, samo njegove lastne izjave se mu servira #kučan #merlak",0
@JozeMozina Veš kaj je pomembno? Da si prehitel smrt in tišino! Prebudil vest in in trezno resnico!,0
Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! http://t.co/pLg4OmC31Q,0
"Tomahawk steak flambe, samo v gostilni Stari pisker v Celju. https://t.co/8rMv0bsUVR",0
"@strankalevica @vladaRS Rebalans rebalansa,  davčna reforma davčne reforme, Prenovljen zdravstveni sistem? Da - nov UKC bo bolnica Franja",0
"20-letni kolesar zadel pešca, potem se mu je zgodilo tole. Odpeljali so ga v bolnišnico. https://t.co/bXatDeZyj4",0
Tatovi posegli tudi po vinu - https://t.co/H7JwaUC0rV https://t.co/LHh60GN0Ua,0
"Z vžigalnimi kabli lahko zaženete do 3L bencinski in 2,5L dizelski motor do 15x z enim samim polnjenjem. #Megabite https://t.co/7IfuDYaZjT",0
@RichieKis Odlicno.A nadomeščaš vremenarje?kar nadaljuj z takimi prognozami😎😎😎😎,0
"@Fitzroy1985 Sereš... Če bi ameriška vojska razstrelila letalo polno Američanov blizu New Yorka, verjemi, da bi bili protesti",0
"@AndrazLogar @Zigggmund meni je čudno, da operaterji ne ponujajo prometa z nižjo prioriteto po nižji ceni.",0
Brdan. Midva sva pa Mevrik pa Guus sam da je Mevrik zgubu špegle pa če mate kej briketov. #matekejbriketov https://t.co/oM5yD1NOs6,0
@MatevzNovak Naa. Največja muka je prebirati zaplankane tweete. Veroizpoved irelevantna🌶️,0
Bodi #avanturist in praznuj #novoleto v #Beograd-u na #luksuz-ni #hotel-ski ladji #Compass.  Tam te bo čakala... http://t.co/ea4t1TYove,0
@Primoz_Kovacic @siskaberry Zagotovo! S sendvičem brez poli salame se ne pride daleč. :-P,0
@cesenj @mgajver @JozeBiscak pa zraven še vse tiste ki so jih privlekli v Evropo,0
"@ninasft V Hoferju maje ene tolk mejhne kornete, da se jih ne je ampak pogoltne. Te si nabavte.",0
Edinost sreča sprava kozarec zase vzdignimo Otrok kar ima Slava vsi naj si v roke sežejo ki utopi zarod nov ne vrag le sosed bo mejak,0
@MajaBentura Sigurno. Samo takih slik ni veliko. Še posebej ne pri Raubarju.,0
Z bratom sva sama doma. Že prvi dan sm ga poslal k babici na kosilo. #čistakuhna,0
"Posilstvo nezavestne ženske ni posilstvo, ker se ni upirala? #video https://t.co/UdZZF9H4mA via @SiolNEWS",0
"@iztokX Na koncu je Djoković oživel. Kot bi ga pičila osa. Ali kot bi zavohal, da tole še stisne iz sebe, pa bo.",0
@vladaRS Dajte zrihtajte da sosed ne bo kuril ves odpad v centralni in da bo imel pravi dimnik za takšno peč je to možno???,0
Seštevek točk v tem in naslednjih ciklih bi nas lahko pripeljal v Katar #fuzbal,0
"Večji bo trg, večji vpliv bomo imeli na trg znanja in izmenjave. Strah nas dela manjše @Bulc_EU #EUdialogues",0
"@vimenudrzave @peterjancic Tudi zdravorazumsko je Levica koalicijska. Vse vrane so črne, ergo, če ni črno, ni vrana.",0
"@mat3ja @pongiSLO Pulover je kos oblacila, ki ga otrok oblece, ko mamo zebe. :D",0
"Že dolg me noben prodajalec v tehniki ni tko prestrelu s pogledom kot sedaj, k sem rešu kolega neumnega nakupa premale televizije 😄😂🤣",0
"Očitno bo treba ustanoviti še #TeamCufte , saj se je #TeamFilanePaprike fuuul razrasel https://t.co/NsCUWW1kqn",0
"That awkward moment, ko te otrok, ki ga učiš, naj ne verjame vsaki bedariji, vpraša, ali 'dobri možje' res obstajajo. Helpppp! #7letnik",0
"@strankalevica #IndonezijskiPremog, #Smeti ... v #TEŠ ... na izhodu pa električni avtomobili",0
@leaathenatabako Jaz pa glih mečem v sušilca 🤭 #nikolvečnaroke #malezmage #lenagospodinja,0
Totalno gadno mi je v lajfu ker ne vem ker vonj sveče morm kupit. https://t.co/sHlIfIdScU,0
@strankaSDS @KDanijel @Nova24TV To si velja zapomniti Kaj pa ga Majcen rekla ?,0
"Kaj lahko na ulice požene študente, se sprašujejo na radiu. Izklopite jim wifi, pa boste videli.",0
"@AleksS25388688 @GregorVirant1 @petrasovdat @sarecmarjan Ti pa predvidjiv, kot vsi SDS vojščaki.",0
"@JJansaSDS @sarecmarjan Janez, a se ti je potrebno spuščati na tak nivo, s tem samo zguljaš. ŠKODA!!!!!!!",0
